"11/28/2025 16:00","430.070007",""
"11/28/2025 15:59","430.070007",""
"11/28/2025 15:58","430.070007",""
"11/28/2025 15:57","430.070007",""
"11/28/2025 15:56","430.070007",""
"11/28/2025 15:55","430.070007",""
"11/28/2025 15:54","430.070007",""
"11/28/2025 15:53","430.070007",""
"11/28/2025 15:52","430.070007",""
"11/28/2025 15:51","430.070007",""
"11/28/2025 15:50","430.070007",""
"11/28/2025 15:49","430.070007",""
"11/28/2025 15:48","430.070007",""
"11/28/2025 15:47","430.070007",""
"11/28/2025 15:46","430.070007",""
"11/28/2025 15:45","430.070007",""
"11/28/2025 15:44","430.070007",""
"11/28/2025 15:43","430.070007",""
"11/28/2025 15:42","430.070007",""
"11/28/2025 15:41","430.070007",""
"11/28/2025 15:40","430.070007",""
"11/28/2025 15:39","430.070007",""
"11/28/2025 15:38","430.070007",""
"11/28/2025 15:37","430.070007",""
"11/28/2025 15:36","430.070007",""
"11/28/2025 15:35","430.070007",""
"11/28/2025 15:34","430.070007",""
"11/28/2025 15:33","430.070007",""
"11/28/2025 15:32","430.070007",""
"11/28/2025 15:31","430.070007",""
"11/28/2025 15:30","430.070007",""
"11/28/2025 15:29","430.070007",""
"11/28/2025 15:28","430.070007",""
"11/28/2025 15:27","430.070007",""
"11/28/2025 15:28","430.070007",""
"11/28/2025 15:25","430.070007",""
"11/28/2025 15:24","430.070007",""
"11/28/2025 15:23","430.070007",""
"11/28/2025 15:22","430.070007",""
"11/28/2025 15:21","430.070007",""
"11/28/2025 15:20","430.070007",""
"11/28/2025 15:19","430.070007",""
"11/28/2025 15:18","430.070007",""
"11/28/2025 15:17","430.070007",""
"11/28/2025 15:16","430.070007",""
"11/28/2025 15:15","430.070007",""
"11/28/2025 15:14","430.070007",""
"11/28/2025 15:13","430.070007",""
"11/28/2025 15:12","430.070007",""
"11/28/2025 15:11","430.070007",""
"11/28/2025 15:10","430.070007",""
"11/28/2025 15:09","430.070007",""
"11/28/2025 15:08","430.070007",""
"11/28/2025 15:07","430.070007",""
"11/28/2025 15:06","430.070007",""
"11/28/2025 15:05","430.070007",""
"11/28/2025 15:04","430.070007",""
"11/28/2025 15:03","430.070007",""
"11/28/2025 15:02","430.070007",""
"11/28/2025 15:01","430.070007",""
"11/28/2025 15:00","430.070007",""
"11/28/2025 14:59","430.070007",""
"11/28/2025 14:58","430.070007",""
"11/28/2025 14:57","430.070007",""
"11/28/2025 14:56","430.070007",""
"11/28/2025 14:55","430.070007",""
"11/28/2025 14:54","430.070007",""
"11/28/2025 14:53","430.070007",""
"11/28/2025 14:52","430.070007",""
"11/28/2025 14:51","430.070007",""
"11/28/2025 14:50","430.070007",""
"11/28/2025 14:49","430.070007",""
"11/28/2025 14:48","430.070007",""
"11/28/2025 14:47","430.070007",""
"11/28/2025 14:46","430.070007",""
"11/28/2025 14:45","430.070007",""
"11/28/2025 14:44","430.070007",""
"11/28/2025 14:43","430.070007",""
"11/28/2025 14:42","430.070007",""
"11/28/2025 14:41","430.070007",""
"11/28/2025 14:40","430.070007",""
"11/28/2025 14:39","430.070007",""
"11/28/2025 14:38","430.070007",""
"11/28/2025 14:37","430.070007",""
"11/28/2025 14:36","430.070007",""
"11/28/2025 14:35","430.070007",""
"11/28/2025 14:34","430.070007",""
"11/28/2025 14:33","430.070007",""
"11/28/2025 14:32","430.070007",""
"11/28/2025 14:31","430.070007",""
"11/28/2025 14:30","430.070007",""
"11/28/2025 14:29","430.070007",""
"11/28/2025 14:28","430.070007",""
"11/28/2025 14:27","430.070007",""
"11/28/2025 14:28","430.070007",""
"11/28/2025 14:25","430.070007",""
"11/28/2025 14:24","430.070007",""
"11/28/2025 14:23","430.070007",""
"11/28/2025 14:22","430.070007",""
"11/28/2025 14:21","430.070007",""
"11/28/2025 14:20","430.070007",""
"11/28/2025 14:19","430.070007",""
"11/28/2025 14:18","430.070007",""
"11/28/2025 14:17","430.070007",""
"11/28/2025 14:16","430.070007",""
"11/28/2025 14:15","430.070007",""
"11/28/2025 14:14","430.070007",""
"11/28/2025 14:13","430.070007",""
"11/28/2025 14:12","430.070007",""
"11/28/2025 14:11","430.070007",""
"11/28/2025 14:10","430.070007",""
"11/28/2025 14:09","430.070007",""
"11/28/2025 14:08","430.070007",""
"11/28/2025 14:07","430.070007",""
"11/28/2025 14:06","430.070007",""
"11/28/2025 14:05","430.070007",""
"11/28/2025 14:04","430.070007",""
"11/28/2025 14:03","430.070007",""
"11/28/2025 14:02","430.070007",""
"11/28/2025 14:01","430.070007",""
"11/28/2025 14:00","430.070007",""
"11/28/2025 13:59","430.070007",""
"11/28/2025 13:58","430.070007",""
"11/28/2025 13:57","430.070007",""
